refund_request_id,payment_id,merchant_id,order_id,currency,captured_amount_paise,amount_refunded_paise,active_reservation_amount_paise,refundable_balance_paise,payment_status,payment_exists,merchant_matches,currency_matches,snapshot_as_of,source
v2_rr_0005010,v2_pay_0005010,v2_benchmark_merchant,ord_0016982,INR,3609400,0,0,3609400,captured,True,True,True,2010-11-07T23:51:45.720330031Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005011,v2_pay_0005011,v2_benchmark_merchant,ord_0017008,INR,8883600,0,0,8883600,captured,True,True,True,2010-11-08T01:54:55.481418428Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005012,v2_pay_0005012,v2_benchmark_merchant,ord_0016889,INR,3379300,0,0,3379300,captured,True,True,True,2010-11-08T03:23:39.640689499Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005013,v2_pay_0005013,v2_benchmark_merchant,ord_0016588,INR,8777000,2767939,0,6009061,captured,True,True,True,2010-11-08T03:39:35.215987923Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005014,v2_pay_0005014,v2_benchmark_merchant,ord_0017127,INR,2102900,0,0,2102900,captured,True,True,True,2010-11-08T03:41:53.222426001Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005015,v2_pay_0005015,v2_benchmark_merchant,ord_0016185,INR,3798000,0,0,3798000,captured,True,True,True,2010-11-08T04:14:12.177263802Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005016,v2_pay_0005016,v2_benchmark_merchant,ord_0016637,INR,1776900,0,0,1776900,captured,True,True,True,2010-11-08T04:49:15.879277616Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005017,v2_pay_0005017,v2_benchmark_merchant,ord_0017072,INR,636000,85147,0,550853,captured,True,True,True,2010-11-08T06:40:23.132000016Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005018,v2_pay_0005018,v2_benchmark_merchant,ord_0016348,INR,2667900,0,0,2667900,captured,True,True,True,2010-11-08T07:01:54.407212306Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005019,v2_pay_0005019,v2_benchmark_merchant,ord_0015890,INR,7418800,0,0,7418800,captured,True,True,True,2010-11-08T07:36:20.863721521Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005020,v2_pay_0005020,v2_benchmark_merchant,ord_0017509,INR,3057800,0,0,3057800,captured,True,True,True,2010-11-08T08:27:39.610424797Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005021,v2_pay_0005021,v2_benchmark_merchant,ord_0017475,INR,1493200,0,0,1493200,captured,True,True,True,2010-11-08T08:51:30.667324516Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005022,v2_pay_0005022,v2_benchmark_merchant,ord_0016903,INR,914100,0,0,914100,captured,True,True,True,2010-11-08T09:36:09.745062512Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005023,v2_pay_0005023,v2_benchmark_merchant,ord_0016371,INR,3184700,0,0,3184700,captured,True,True,True,2010-11-08T10:17:17.179294930Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005024,v2_pay_0005024,v2_benchmark_merchant,ord_0017076,INR,24345000,0,0,24345000,captured,True,True,True,2010-11-08T12:51:32.798547700Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005025,v2_pay_0005025,v2_benchmark_merchant,ord_0016881,INR,3751400,0,0,3751400,captured,True,True,True,2010-11-08T13:08:14.269125278Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005026,v2_pay_0005026,v2_benchmark_merchant,ord_0016552,INR,6808100,0,0,6808100,captured,True,True,True,2010-11-08T13:51:50.542596729Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005027,v2_pay_0005027,v2_benchmark_merchant,ord_0016603,INR,1184500,0,0,1184500,captured,True,True,True,2010-11-08T15:41:01.043286601Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005028,v2_pay_0005028,v2_benchmark_merchant,ord_0016615,INR,5759000,0,0,5759000,captured,True,True,True,2010-11-08T16:02:40.773296628Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005029,v2_pay_0005029,v2_benchmark_merchant,ord_0016676,INR,2826000,254820,0,2571180,captured,True,True,True,2010-11-08T17:42:22.015443535Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005030,v2_pay_0005030,v2_benchmark_merchant,ord_0016849,INR,6173900,0,0,6173900,captured,True,True,True,2010-11-08T20:51:24.951116139Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005031,v2_pay_0005031,v2_benchmark_merchant,ord_0016632,INR,6090000,0,0,6090000,captured,True,True,True,2010-11-09T01:23:10.630845530Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005032,v2_pay_0005032,v2_benchmark_merchant,ord_0015746,INR,9104400,0,0,9104400,captured,True,True,True,2010-11-09T02:32:43.740844814Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005033,v2_pay_0005033,v2_benchmark_merchant,ord_0016242,INR,2393600,0,0,2393600,captured,True,True,True,2010-11-09T03:03:19.584909470Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005034,v2_pay_0005034,v2_benchmark_merchant,ord_0016135,INR,736500,0,0,736500,captured,True,True,True,2010-11-09T03:25:20.509995649Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005035,v2_pay_0005035,v2_benchmark_merchant,ord_0016020,INR,2801100,0,0,2801100,captured,True,True,True,2010-11-09T03:53:21.292239310Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005036,v2_pay_0005036,v2_benchmark_merchant,ord_0016781,INR,3283500,0,0,3283500,captured,True,True,True,2010-11-09T08:04:13.233633981Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005037,v2_pay_0005037,v2_benchmark_merchant,ord_0016480,INR,1768600,0,0,1768600,captured,True,True,True,2010-11-09T09:39:00.562789030Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005038,v2_pay_0005038,v2_benchmark_merchant,ord_0017275,INR,1429100,0,0,1429100,captured,True,True,True,2010-11-09T10:35:15.283576558Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005039,v2_pay_0005039,v2_benchmark_merchant,ord_0016874,INR,5850600,0,0,5850600,captured,True,True,True,2010-11-09T11:10:56.507755603Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005040,v2_pay_0005040,v2_benchmark_merchant,ord_0016033,INR,17836800,0,0,17836800,captured,True,True,True,2010-11-09T11:21:15.743112720Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005041,v2_pay_0005041,v2_benchmark_merchant,ord_0016475,INR,1914800,0,0,1914800,captured,True,True,True,2010-11-09T14:39:46.189771884Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005042,v2_pay_0005042,v2_benchmark_merchant,ord_0017349,INR,920300,0,0,920300,captured,True,True,True,2010-11-09T14:51:52.885431504Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005043,v2_pay_0005043,v2_benchmark_merchant,ord_0017634,INR,3379900,0,0,3379900,captured,True,True,True,2010-11-09T15:58:01.651861579Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005044,v2_pay_0005044,v2_benchmark_merchant,ord_0017020,INR,1119000,0,0,1119000,captured,True,True,True,2010-11-09T16:13:46.780428478Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005045,v2_pay_0005045,v2_benchmark_merchant,ord_0017161,INR,7293800,1888320,0,5405480,captured,True,True,True,2010-11-09T17:21:58.630381075Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005046,v2_pay_0005046,v2_benchmark_merchant,ord_0017479,INR,2691100,0,0,2691100,captured,True,True,True,2010-11-09T18:03:33.064737638Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005047,v2_pay_0005047,v2_benchmark_merchant,ord_0017011,INR,1918000,0,0,1918000,captured,True,True,True,2010-11-09T18:36:17.948104121Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005048,v2_pay_0005048,v2_benchmark_merchant,ord_0016515,INR,964400,158509,0,805891,captured,True,True,True,2010-11-09T18:49:01.159585285Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005049,v2_pay_0005049,v2_benchmark_merchant,ord_0016123,INR,1170000,0,0,1170000,captured,True,True,True,2010-11-09T19:28:12.479316788Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005050,v2_pay_0005050,v2_benchmark_merchant,ord_0016286,INR,125000,0,0,125000,captured,True,True,True,2010-11-10T01:22:09.821167677Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005051,v2_pay_0005051,v2_benchmark_merchant,ord_0016972,INR,4305700,1478846,0,2826854,captured,True,True,True,2010-11-10T01:52:59.673123367Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005052,v2_pay_0005052,v2_benchmark_merchant,ord_0016928,INR,1125000,0,0,1125000,captured,True,True,True,2010-11-10T01:55:19.770628378Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005053,v2_pay_0005053,v2_benchmark_merchant,ord_0016757,INR,2088100,459875,0,1628225,captured,True,True,True,2010-11-10T02:01:38.106722923Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005054,v2_pay_0005054,v2_benchmark_merchant,ord_0017257,INR,3397800,0,0,3397800,captured,True,True,True,2010-11-10T02:03:43.892527244Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005055,v2_pay_0005055,v2_benchmark_merchant,ord_0016941,INR,3031500,0,0,3031500,captured,True,True,True,2010-11-10T02:22:08.417374768Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005056,v2_pay_0005056,v2_benchmark_merchant,ord_0017276,INR,4025600,0,0,4025600,captured,True,True,True,2010-11-10T02:48:23.358328933Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005057,v2_pay_0005057,v2_benchmark_merchant,ord_0016297,INR,25180000,0,0,25180000,captured,True,True,True,2010-11-10T03:14:06.563042911Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005058,v2_pay_0005058,v2_benchmark_merchant,ord_0017239,INR,9064900,1823990,0,7240910,captured,True,True,True,2010-11-10T04:38:03.829704115Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005059,v2_pay_0005059,v2_benchmark_merchant,ord_0016845,INR,2629500,0,0,2629500,captured,True,True,True,2010-11-10T05:56:23.052795410Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005060,v2_pay_0005060,v2_benchmark_merchant,ord_0017392,INR,1887000,0,0,1887000,captured,True,True,True,2010-11-10T06:15:29.149069032Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005061,v2_pay_0005061,v2_benchmark_merchant,ord_0016230,INR,3051100,0,0,3051100,captured,True,True,True,2010-11-10T06:24:55.527568874Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005062,v2_pay_0005062,v2_benchmark_merchant,ord_0016262,INR,2644900,0,0,2644900,captured,True,True,True,2010-11-10T07:50:27.845033340Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005063,v2_pay_0005063,v2_benchmark_merchant,ord_0016405,INR,476000,53221,0,422779,captured,True,True,True,2010-11-10T09:00:34.139296014Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005064,v2_pay_0005064,v2_benchmark_merchant,ord_0017296,INR,127500,28555,0,98945,captured,True,True,True,2010-11-10T09:11:00.907828237Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005065,v2_pay_0005065,v2_benchmark_merchant,ord_0016008,INR,1776000,0,0,1776000,captured,True,True,True,2010-11-10T09:40:32.250954517Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005066,v2_pay_0005066,v2_benchmark_merchant,ord_0016877,INR,6818800,2031273,0,4787527,captured,True,True,True,2010-11-10T10:18:52.420495220Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005067,v2_pay_0005067,v2_benchmark_merchant,ord_0017399,INR,25400,0,0,25400,captured,True,True,True,2010-11-10T11:32:48.011674039Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005068,v2_pay_0005068,v2_benchmark_merchant,ord_0016387,INR,1990800,0,0,1990800,captured,True,True,True,2010-11-10T11:56:48.630318529Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005069,v2_pay_0005069,v2_benchmark_merchant,ord_0017004,INR,5000000,0,0,5000000,captured,True,True,True,2010-11-10T12:57:01.831140855Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005070,v2_pay_0005070,v2_benchmark_merchant,ord_0016680,INR,13770000,0,0,13770000,captured,True,True,True,2010-11-10T14:19:53.768312610Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005071,v2_pay_0005071,v2_benchmark_merchant,ord_0016709,INR,600000,0,0,600000,captured,True,True,True,2010-11-10T14:51:36.327758269Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005072,v2_pay_0005072,v2_benchmark_merchant,ord_0016473,INR,2216500,0,0,2216500,captured,True,True,True,2010-11-10T15:25:56.272066074Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005073,v2_pay_0005073,v2_benchmark_merchant,ord_0017142,INR,5209500,0,0,5209500,captured,True,True,True,2010-11-10T15:37:05.054493944Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005074,v2_pay_0005074,v2_benchmark_merchant,ord_0016271,INR,2686700,0,0,2686700,captured,True,True,True,2010-11-10T15:48:44.301330848Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005075,v2_pay_0005075,v2_benchmark_merchant,ord_0016843,INR,2674000,0,0,2674000,captured,True,True,True,2010-11-10T17:57:46.440763566Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005076,v2_pay_0005076,v2_benchmark_merchant,ord_0016155,INR,232500,0,0,232500,captured,True,True,True,2010-11-10T19:16:15.851451354Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005077,v2_pay_0005077,v2_benchmark_merchant,ord_0016360,INR,3995500,0,0,3995500,captured,True,True,True,2010-11-10T20:37:22.027080597Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005078,v2_pay_0005078,v2_benchmark_merchant,ord_0017130,INR,3003300,0,0,3003300,captured,True,True,True,2010-11-10T22:20:10.962961263Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005079,v2_pay_0005079,v2_benchmark_merchant,ord_0017668,INR,3263500,0,0,3263500,captured,True,True,True,2010-11-10T22:52:52.835490456Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005080,v2_pay_0005080,v2_benchmark_merchant,ord_0016272,INR,2753400,0,0,2753400,captured,True,True,True,2010-11-10T23:40:05.016594571Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005081,v2_pay_0005081,v2_benchmark_merchant,ord_0016748,INR,13915100,2967938,0,10947162,captured,True,True,True,2010-11-11T03:35:43.909376960Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005082,v2_pay_0005082,v2_benchmark_merchant,ord_0017544,INR,594000,0,0,594000,captured,True,True,True,2010-11-11T03:37:47.446676594Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005083,v2_pay_0005083,v2_benchmark_merchant,ord_0017488,INR,3008500,0,0,3008500,captured,True,True,True,2010-11-11T06:25:27.399189895Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005084,v2_pay_0005084,v2_benchmark_merchant,ord_0017312,INR,3165600,0,0,3165600,captured,True,True,True,2010-11-11T07:21:27.611284231Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005085,v2_pay_0005085,v2_benchmark_merchant,ord_0017315,INR,6826300,1586293,0,5240007,captured,True,True,True,2010-11-11T07:34:11.499515773Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005086,v2_pay_0005086,v2_benchmark_merchant,ord_0017512,INR,1309500,0,0,1309500,captured,True,True,True,2010-11-11T10:36:01.819623678Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005087,v2_pay_0005087,v2_benchmark_merchant,ord_0016416,INR,964500,0,0,964500,captured,True,True,True,2010-11-11T12:35:35.259889568Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005088,v2_pay_0005088,v2_benchmark_merchant,ord_0017063,INR,4781000,0,0,4781000,captured,True,True,True,2010-11-11T12:42:51.697632885Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005089,v2_pay_0005089,v2_benchmark_merchant,ord_0017732,INR,1953500,0,0,1953500,captured,True,True,True,2010-11-11T12:48:11.840294173Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005090,v2_pay_0005090,v2_benchmark_merchant,ord_0017690,INR,5608700,0,0,5608700,captured,True,True,True,2010-11-11T13:32:33.315417603Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005091,v2_pay_0005091,v2_benchmark_merchant,ord_0016838,INR,5198100,0,0,5198100,captured,True,True,True,2010-11-11T13:41:30.270001892Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005092,v2_pay_0005092,v2_benchmark_merchant,ord_0017281,INR,1473500,0,0,1473500,captured,True,True,True,2010-11-11T14:18:51.996283936Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005093,v2_pay_0005093,v2_benchmark_merchant,ord_0017019,INR,9500,0,0,9500,captured,True,True,True,2010-11-11T14:27:23.080691295Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005094,v2_pay_0005094,v2_benchmark_merchant,ord_0016755,INR,2777400,0,0,2777400,captured,True,True,True,2010-11-11T16:18:32.046926096Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005095,v2_pay_0005095,v2_benchmark_merchant,ord_0017193,INR,811500,0,0,811500,captured,True,True,True,2010-11-11T16:25:07.182865573Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005096,v2_pay_0005096,v2_benchmark_merchant,ord_0016563,INR,21800000,0,0,21800000,captured,True,True,True,2010-11-11T17:08:42.588900854Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005097,v2_pay_0005097,v2_benchmark_merchant,ord_0016858,INR,1745800,0,0,1745800,captured,True,True,True,2010-11-11T17:26:43.935317804Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005098,v2_pay_0005098,v2_benchmark_merchant,ord_0016389,INR,1584000,0,0,1584000,captured,True,True,True,2010-11-11T19:29:46.357510761Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005099,v2_pay_0005099,v2_benchmark_merchant,ord_0017235,INR,63121200,0,0,63121200,captured,True,True,True,2010-11-11T19:40:41.365106554Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005100,v2_pay_0005100,v2_benchmark_merchant,ord_0016160,INR,1050000,177109,0,872891,captured,True,True,True,2010-11-11T20:27:20.187451929Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005101,v2_pay_0005101,v2_benchmark_merchant,ord_0017872,INR,31102800,1951102,0,29151698,captured,True,True,True,2010-11-11T22:20:01.451013447Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005102,v2_pay_0005102,v2_benchmark_merchant,ord_0017233,INR,202100,0,0,202100,captured,True,True,True,2010-11-12T00:32:41.349555667Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005103,v2_pay_0005103,v2_benchmark_merchant,ord_0016974,INR,2422400,0,0,2422400,captured,True,True,True,2010-11-12T01:20:43.591412270Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005104,v2_pay_0005104,v2_benchmark_merchant,ord_0017417,INR,1236000,0,0,1236000,captured,True,True,True,2010-11-12T01:52:29.289940280Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005105,v2_pay_0005105,v2_benchmark_merchant,ord_0017154,INR,777000,0,0,777000,captured,True,True,True,2010-11-12T02:48:07.856378323Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005106,v2_pay_0005106,v2_benchmark_merchant,ord_0016380,INR,3168000,907094,0,2260906,captured,True,True,True,2010-11-12T03:13:47.917198207Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005107,v2_pay_0005107,v2_benchmark_merchant,ord_0017565,INR,4147000,1276339,0,2870661,captured,True,True,True,2010-11-12T04:33:54.981108823Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005108,v2_pay_0005108,v2_benchmark_merchant,ord_0016483,INR,75000,0,0,75000,captured,True,True,True,2010-11-12T05:35:12.765845911Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005109,v2_pay_0005109,v2_benchmark_merchant,ord_0017144,INR,1950000,0,0,1950000,captured,True,True,True,2010-11-12T06:21:03.948465943Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005110,v2_pay_0005110,v2_benchmark_merchant,ord_0017047,INR,2638800,0,0,2638800,captured,True,True,True,2010-11-12T06:24:17.211222324Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005111,v2_pay_0005111,v2_benchmark_merchant,ord_0016318,INR,5876600,0,0,5876600,captured,True,True,True,2010-11-12T09:58:16.605864766Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005112,v2_pay_0005112,v2_benchmark_merchant,ord_0017102,INR,3925000,0,0,3925000,captured,True,True,True,2010-11-12T10:27:34.915644535Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005113,v2_pay_0005113,v2_benchmark_merchant,ord_0016649,INR,20137400,0,0,20137400,captured,True,True,True,2010-11-12T11:21:44.021659258Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005114,v2_pay_0005114,v2_benchmark_merchant,ord_0016591,INR,454000,0,0,454000,captured,True,True,True,2010-11-12T12:41:39.622377661Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005115,v2_pay_0005115,v2_benchmark_merchant,ord_0017769,INR,7191700,0,0,7191700,captured,True,True,True,2010-11-12T15:45:59.106196552Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005116,v2_pay_0005116,v2_benchmark_merchant,ord_0017053,INR,675000,0,0,675000,captured,True,True,True,2010-11-12T16:03:16.969934611Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005117,v2_pay_0005117,v2_benchmark_merchant,ord_0017248,INR,2369300,431697,0,1937603,captured,True,True,True,2010-11-12T17:28:50.617461517Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005118,v2_pay_0005118,v2_benchmark_merchant,ord_0017384,INR,2220200,0,0,2220200,captured,True,True,True,2010-11-12T18:55:23.131691228Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005119,v2_pay_0005119,v2_benchmark_merchant,ord_0016570,INR,2258000,0,0,2258000,captured,True,True,True,2010-11-12T19:54:57.816627891Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005120,v2_pay_0005120,v2_benchmark_merchant,ord_0016693,INR,1712800,0,0,1712800,captured,True,True,True,2010-11-12T20:19:42.677677303Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005121,v2_pay_0005121,v2_benchmark_merchant,ord_0017730,INR,1888500,0,0,1888500,captured,True,True,True,2010-11-12T20:55:11.627658523Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005122,v2_pay_0005122,v2_benchmark_merchant,ord_0017850,INR,1412500,0,0,1412500,captured,True,True,True,2010-11-12T21:12:56.412000260Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005123,v2_pay_0005123,v2_benchmark_merchant,ord_0017444,INR,2526800,0,0,2526800,captured,True,True,True,2010-11-12T21:41:04.034874873Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005124,v2_pay_0005124,v2_benchmark_merchant,ord_0017304,INR,5968000,0,0,5968000,captured,True,True,True,2010-11-12T23:02:19.848330282Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005125,v2_pay_0005125,v2_benchmark_merchant,ord_0016581,INR,12916800,0,0,12916800,captured,True,True,True,2010-11-12T23:12:16.960276652Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005126,v2_pay_0005126,v2_benchmark_merchant,ord_0017467,INR,4995500,903529,0,4091971,captured,True,True,True,2010-11-12T23:17:23.955098848Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005127,v2_pay_0005127,v2_benchmark_merchant,ord_0017992,INR,1925500,554366,0,1371134,captured,True,True,True,2010-11-12T23:39:48.340610620Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005128,v2_pay_0005128,v2_benchmark_merchant,ord_0017452,INR,3577800,0,0,3577800,captured,True,True,True,2010-11-12T23:57:40.681916434Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005129,v2_pay_0005129,v2_benchmark_merchant,ord_0017269,INR,6197000,0,0,6197000,captured,True,True,True,2010-11-13T00:14:02.115689730Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005130,v2_pay_0005130,v2_benchmark_merchant,ord_0016718,INR,1900300,0,0,1900300,captured,True,True,True,2010-11-13T02:26:06.032726293Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005131,v2_pay_0005131,v2_benchmark_merchant,ord_0017400,INR,18701100,0,0,18701100,captured,True,True,True,2010-11-13T03:06:08.238793446Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005132,v2_pay_0005132,v2_benchmark_merchant,ord_0017933,INR,33318000,0,0,33318000,captured,True,True,True,2010-11-13T04:24:49.089050619Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005133,v2_pay_0005133,v2_benchmark_merchant,ord_0017082,INR,1527000,173984,0,1353016,captured,True,True,True,2010-11-13T05:08:45.046293802Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005134,v2_pay_0005134,v2_benchmark_merchant,ord_0017866,INR,1978000,0,0,1978000,captured,True,True,True,2010-11-13T05:46:50.580564447Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005135,v2_pay_0005135,v2_benchmark_merchant,ord_0017671,INR,4733800,0,0,4733800,captured,True,True,True,2010-11-13T06:08:04.793912457Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005136,v2_pay_0005136,v2_benchmark_merchant,ord_0016807,INR,5034000,0,0,5034000,captured,True,True,True,2010-11-13T06:30:19.581830146Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005137,v2_pay_0005137,v2_benchmark_merchant,ord_0017775,INR,2352400,0,0,2352400,captured,True,True,True,2010-11-13T07:38:54.663622922Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005138,v2_pay_0005138,v2_benchmark_merchant,ord_0017301,INR,3883500,0,0,3883500,captured,True,True,True,2010-11-13T09:41:33.167215395Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005139,v2_pay_0005139,v2_benchmark_merchant,ord_0017707,INR,4620200,0,0,4620200,captured,True,True,True,2010-11-13T10:13:17.284378970Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005140,v2_pay_0005140,v2_benchmark_merchant,ord_0017548,INR,2613000,150517,0,2462483,captured,True,True,True,2010-11-13T11:31:13.080709530Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005141,v2_pay_0005141,v2_benchmark_merchant,ord_0016269,INR,2191500,0,0,2191500,captured,True,True,True,2010-11-13T11:34:48.545091415Z,SIMULATED_PAYMENT_LEDGER
v2_rr_0005142,v2_pay_0005142,v2_benchmark_merchant,ord_0017662,INR,617200,0,0,617200,captured,True,True,True,2010-11-13T12:08:19.431929632Z,SIMULATED_PAYMENT_LEDGER
